,resid_gross,resid_net_5bp,resid_net_10bp,turnover,leg_turnover,hedge_turnover,beta_XLU,beta_QQQ,basket
2018-10-05 13:30:00,-0.0022693767748671262,-0.002305377821106604,-0.002341378867346082,0.07200209247895585,0.01603307420051266,0.055969018278443194,0.40977710950375923,0.4411442090001682,-0.0013793046835022988
2018-10-08 13:30:00,-0.0015246568665770784,-0.0015379978125317107,-0.0015513387584863432,0.026681891909264698,0.006486868233446982,0.020195023675817714,0.3984335212076267,0.4499956443798534,-0.0009292608829895391
2018-10-09 13:30:00,-0.012867786425057558,-0.012876717018742954,-0.01288564761242835,0.017861187370792158,0.010275179705277953,0.007586007665514205,0.39348236881237403,0.4526304996501149,-0.00980067615528076
2018-10-10 13:30:00,-0.0036438798551788644,-0.0036612788187236644,-0.0036786777822684644,0.03479792708960008,0.012157030836533042,0.022640896253067033,0.37899592023543627,0.44447605197398565,-0.025285623299425002
2018-10-11 13:30:00,-0.00774218341830572,-0.00777403458848649,-0.007805885758667261,0.06370234036154188,0.013029602925009653,0.05067273743653222,0.39363865036313983,0.4805060592828143,-0.020918671177710957
2018-10-12 13:30:00,-0.013150879377990133,-0.013183065626180972,-0.013215251874371812,0.06437249638167951,0.0032639688283819064,0.0611085275532976,0.4417468479130674,0.49350638928618434,8.343421743132555e-05
2018-10-15 13:30:00,-0.00032657003972200085,-0.00036772031806949325,-0.00040887059641698566,0.0823005566949848,0.016850644414943144,0.06544991228004166,0.44545124225727495,0.43176087135035024,-0.0034493674839570034
2018-10-16 13:30:00,0.00020252447685769823,0.00018107754597859851,0.00015963061509949878,0.042893861758199446,0.014120642739050412,0.028773219019149032,0.4241388442204321,0.4392216923326564,0.017365410098751404
2018-10-17 13:30:00,-0.01141721573994043,-0.011426265723241952,-0.011435315706543473,0.018099966603043267,0.012973132915373792,0.005126833687669474,0.4270254050009054,0.44146196523985254,-0.012037364320392966
2018-10-18 13:30:00,-0.006897386484209627,-0.006908702449583296,-0.006920018414956965,0.02263193074733718,0.00800083214847421,0.014631098598862968,0.4331280730543161,0.43293353469440027,-0.01628792111212148
2018-10-19 13:30:00,-0.015846444975926063,-0.015883535901696347,-0.015920626827466627,0.07418185154056435,0.003939122643339806,0.07024272889722455,0.4040780621232245,0.4741262526605332,-0.009967276385018634
2018-10-22 13:30:00,-0.0008203250177956489,-0.0008632740656941875,-0.0009062231135927262,0.0858980957970773,0.016445064082803995,0.0694530317142733,0.35306031585888176,0.49256153811046377,-0.0005511526174615256
2018-10-23 13:30:00,-0.02077741062442625,-0.020785669497891658,-0.02079392837135707,0.01651774693081859,0.015295945801387711,0.0012218011294308773,0.3533953571475921,0.49167477826974326,-0.024542122841285652
2018-10-24 13:30:00,-0.018166327141654982,-0.018188204600958744,-0.018210082060262506,0.04375491860752338,0.01577193549984372,0.02798298310767966,0.3395560175823798,0.47753113472727593,-0.031771809091689675
2018-10-25 13:30:00,0.0035515704871060955,0.003469757041127353,0.00338794359514861,0.16362689195748534,0.013208598911354766,0.15041829304613058,0.2680893437692585,0.5564827539602852,0.01862881158115363
2018-10-26 13:30:00,0.015677328369861403,0.0156620178316143,0.015646707293367198,0.030621076494205996,0.0026490848361652906,0.027971991658040707,0.26362035768563225,0.5799857595346997,-0.0040895300336880975
2018-10-29 13:30:00,-0.002452320383438466,-0.0025093611787060945,-0.0025664019739737227,0.11408159053525685,0.005829163446266272,0.10825242708899058,0.1995847489626108,0.5357689411687305,-0.010674339534618382
2018-10-30 13:30:00,-0.004923235357402948,-0.0049343141682150595,-0.004945392979027171,0.022157621624222766,0.01516787107457059,0.006989750549652174,0.19439052129096573,0.5339734182907234,0.004630948633032077
2018-10-31 13:30:00,0.005116766000262188,0.005099695202509587,0.005082624404756985,0.03414159550520285,0.022190910665615293,0.011950684839587555,0.19178124291703802,0.5246320118250636,0.015189242463810038
2018-11-01 13:30:00,0.034145798467729055,0.03412546094001072,0.03410512341229238,0.04067505543667349,0.01569735101239328,0.02497770442428021,0.17843024855188488,0.5362587218841907,0.040421691635846635
2018-11-02 13:30:00,0.03563404920885156,0.03558926298500458,0.035544476761157594,0.0895724476939653,0.03269757426337402,0.05687487343059128,0.1601087764832268,0.5748121232461239,0.025782210471069173
2018-11-05 14:30:00,0.015310586759813716,0.015245942806465561,0.015181298853117404,0.12928790669631154,0.008423113245583574,0.12086479345072798,0.09637086081946095,0.5176852454591617,0.015386632305462259
2018-11-06 14:30:00,-0.005436771107323549,-0.005468952384624394,-0.005501133661925238,0.06436255460168851,0.021326333353467192,0.04303622124822132,0.13631926142619244,0.5207730661006515,-0.0005809636989719443
2018-11-07 14:30:00,-0.0066957246571105935,-0.006709866404208305,-0.006724008151306016,0.028283494195422604,0.010420603333766227,0.017862890861656378,0.1262437739352129,0.5129856627299747,0.010837823090050472
2018-11-08 14:30:00,-0.01007796231205811,-0.010099653805552191,-0.010121345299046274,0.04338298698816411,0.007481990579435401,0.03590099640872871,0.1132855880544931,0.4900428522019658,-0.013389544792021776
2018-11-09 14:30:00,-0.0025055151348436708,-0.0025144009425715026,-0.002523286750299334,0.01777161545566333,0.003679547603442468,0.014092067852220863,0.1212606788733156,0.49615982923536417,-0.01068986931532967
2018-11-12 14:30:00,0.006732138201574912,0.006711321753272267,0.006690505304969623,0.04163289660528935,0.030426297999907814,0.011206598605381535,0.11248954982835202,0.4985952987957821,-0.008416253674691565
2018-11-13 14:30:00,-0.005225544559793896,-0.0052366081354813096,-0.005247671711168723,0.02212715137482709,0.007432271467712045,0.014694879907115044,0.1109129560178036,0.4854770126992155,-0.004351619154174517
2018-11-14 14:30:00,-0.0006936950677511843,-0.0007021027050240834,-0.0007105103422969826,0.016815274545798252,0.013806764578579841,0.003008509967218409,0.10947582522674731,0.4839056335230534,-0.005518668001454656
2018-11-15 14:30:00,-0.0027455128147363533,-0.0027620465907615003,-0.002778580366786647,0.03306755205029366,0.028350734500066865,0.004716817550226793,0.10640930750293393,0.4855559333494668,0.004870283495253203
2018-11-16 14:30:00,0.007978652676035383,0.007970918558764147,0.007963184441492908,0.01546823454247433,0.008344317243871597,0.007123917298602733,0.10967706965411822,0.48169977820204835,0.00797190461312051
2018-11-19 14:30:00,0.005964813473806419,0.005951450097051899,0.0059380867202973794,0.026726753509039025,0.004099835043417377,0.022626918465621648,0.13044082310243832,0.4835629432193499,-0.009169785624860483
2018-11-20 14:30:00,-0.012689864828738818,-0.012714544846613355,-0.012739224864487893,0.049360035749076325,0.02845046997917222,0.020909565769904104,0.13689736299815508,0.46910991734516255,-0.02165543349883703
2018-11-21 14:30:00,0.012818268712233905,0.012800641195378779,0.012783013678523655,0.035255033710250384,0.006235752357245976,0.02901928135300441,0.152415236745509,0.48261132495081305,0.014238213411216819
2018-11-23 14:30:00,0.001347631024283588,0.0013263138112564864,0.001304996598229385,0.04263442605420292,0.006999035292326372,0.03563539076187655,0.12241105745302105,0.48824253642020166,-0.002116155433939948
2018-11-26 14:30:00,0.006013624010231684,0.006009387928373571,0.0060051518465154595,0.008472163716224742,0.008097789400343633,0.0003743743158811097,0.12236005377979076,0.48791916577755085,0.01801510925250464
2018-11-27 14:30:00,-0.004146566649645185,-0.004160924487712168,-0.0041752823257791526,0.028715676133967506,0.010169459740454837,0.01854621639351267,0.13229070411138677,0.4965347318394675,-0.0014736121723133062
2018-11-28 14:30:00,-0.004114619467550826,-0.0041351098653634,-0.0041556002631759755,0.04098079562514932,0.011650683772646813,0.029330111852502505,0.1072016861511566,0.49229363794719516,0.011650683772646811
2018-11-29 14:30:00,-0.006143758620280051,-0.006157140782177289,-0.006170522944074528,0.02676432379447637,0.001758823060721467,0.025005500733754904,0.09267401529065278,0.4818158080739441,-0.0077483075954961995
2018-11-30 14:30:00,0.010508815327035407,0.010491209075597968,0.010473602824160532,0.03521250287487541,0.00586002957323221,0.0293524733016432,0.06973952091110963,0.48823378699604414,0.015082310079624758
2018-12-01 05:00:00,0.0034333120225038607,0.003367585809125237,0.0033018595957466134,0.13145242675724722,0.09808841626593516,0.033364010491312046,0.0977915964690187,0.4935457219294471,-0.043217520619926196
2018-12-03 14:30:00,0.009176555042381018,0.009102572036709522,0.009028589031038028,0.14796601134299026,0.12024676637075626,0.027719244972233992,0.0787283959553089,0.48488967747092293,0.06853277811044034
2018-12-04 14:30:00,-0.019396282058576606,-0.019430189566846393,-0.01946409707511618,0.06781501653957472,0.02607722743149125,0.04173778910808347,0.10040375353505306,0.5049521089992622,-0.038693002105123976
2018-12-06 14:30:00,-0.011268737843727636,-0.011307353379946875,-0.011345968916166113,0.07723107243847828,0.03343125558169058,0.0437998168567877,0.08020846607374732,0.5285566383947442,-0.007451361233305476
2018-12-07 14:30:00,-0.007648404371246548,-0.0076615067108506615,-0.007674609050454775,0.026204679208226576,0.018879824913815756,0.007324854294410821,0.08478412534259322,0.5258074433691793,-0.024691733702044433
2018-12-10 14:30:00,-0.01615718330126932,-0.016169724777068784,-0.016182266252868244,0.02508295159892517,0.011520226821694363,0.013562724777230806,0.0804519211907031,0.53503796399452,-0.010397540851851147
2018-12-11 14:30:00,-0.00032370081756794597,-0.0003346482370334816,-0.0003455956564990172,0.021894838931071213,0.009635316915342992,0.01225952201572822,0.08673180306357275,0.5290583238516614,0.0017809134018966037
2018-12-12 14:30:00,0.010766699297741801,0.010757534624960784,0.010748369952179768,0.018329345562033306,0.012239030470510226,0.00609031509152308,0.08325762818515109,0.5316744640647628,0.014918520395498236
2018-12-13 14:30:00,-0.004332279407433387,-0.004354779462520072,-0.004377279517606758,0.04500011017337093,0.02078736842513703,0.0242127417482339,0.06686205631242459,0.5394916339402702,-0.0035885379536667226
2018-12-14 14:30:00,0.006733581487944769,0.006722922931414342,0.006712264374883913,0.021317113060856478,0.004624705538263626,0.01669240752259285,0.08047707339745316,0.536414243502706,-0.0064827897317524625
2018-12-17 14:30:00,-0.012783309480715759,-0.012790727890429109,-0.012798146300142461,0.014836819426702017,0.007638562786196604,0.007198256640505413,0.08242432807198552,0.5311632415367329,-0.0274740815792142
2018-12-18 14:30:00,-0.013526634141405041,-0.013551230679447837,-0.013575827217490634,0.04919307608559258,0.011188832959464861,0.03800424312612771,0.11909272788850045,0.5298273982271201,-0.010996167430359768
2018-12-19 14:30:00,-0.0012500750843165986,-0.0012600085589575083,-0.001269942033598418,0.01986694928181924,0.007552800548861353,0.012314148732957886,0.1274474926727034,0.5258680142783652,-0.014372519764876376
2018-12-20 14:30:00,-0.008698876962914236,-0.00872224163530763,-0.008745606307701024,0.04672934478678881,0.02283424284894464,0.023895101937844165,0.10879818073762937,0.5311138042811353,-0.016457634829890155
2018-12-21 14:30:00,-0.0034920657012813133,-0.003503301162861197,-0.0035145366244410804,0.02247092315976723,0.01635488011934827,0.006116043040418961,0.10572996009764252,0.5341616266815674,-0.02049950710456061
