Unnamed: 0,resid,resid_l2,resid_l2l3,regime,vix,vix3m,vix_term,baa10y,hy_oas,t10y2y
2020-03-13 13:30:00,-0.0079420562475319,0.0018119254384986704,-0.003043846057050518,stress,57.83,48.31,1.1970606499689505,3.3,,0.45
2020-03-16 13:30:00,-0.0240117170503762,-0.029313509347254497,-0.02199804721764293,stress,82.69,67.7,1.2214180206794683,3.38,,0.37
2020-03-17 13:30:00,-0.0283477858364217,-0.030656282505836883,-0.031836408931837645,stress,75.91,65.27,1.1630151677646698,3.49,,0.55
2020-03-18 13:30:00,-0.0164693828174869,-0.0031448747378436635,-0.0046113426582274995,stress,76.45,72.98,1.0475472732255413,3.81,,0.64
2020-03-19 13:30:00,0.0341256937753387,0.042822862977245406,0.01878270561689724,stress,72.0,69.47,1.0364185979559521,4.01,,0.68
2020-03-20 13:30:00,-0.0178926251615143,-0.021291849691426567,-0.037618993191026094,stress,66.04,65.59,1.006860801951517,4.23,,0.55
2020-03-23 13:30:00,0.0066074899425,0.008060271457627726,-0.0003650953630494882,stress,61.59,56.64,1.0873940677966103,4.31,,0.48
2020-03-24 13:30:00,0.0072739978821733,0.004373896058007837,0.013145583478639186,stress,61.67,52.11,1.1834580694684322,4.19,,0.46
2020-03-25 13:30:00,0.014548038740113,0.014101013716501362,0.0164438229816897,stress,63.95,53.85,1.1875580315691736,4.13,,0.54
2020-03-26 13:30:00,0.006506270052625,0.003833254889449685,0.0015629567111269315,stress,61.0,49.79,1.2251456115685881,4.04,,0.53
2020-03-27 13:30:00,-0.0044382005283532,-0.006188073860915347,-0.00134642162258019,stress,65.54,55.75,1.1756053811659195,3.98,,0.47
2020-03-30 13:30:00,0.0016004439227893,-0.00131091802489574,0.00226035214227532,stress,57.08,51.26,1.1135388216933282,3.89,,0.47
2020-03-31 13:30:00,-0.0004044864291191,0.0005030282112883809,-0.005674736011266196,stress,53.54,48.32,1.1080298013245033,3.93,,0.47
2020-04-01 13:30:00,-0.0082314345530777,-0.007045606543516387,0.005934093937509552,stress,57.06,51.17,1.115106507719367,3.97,,0.39
2020-04-02 13:30:00,-0.0232761889276416,-0.02499962190270457,-0.02102626676760189,stress,50.91,47.3,1.076321353065539,3.92,,0.4
2020-04-03 13:30:00,-0.0140710657553024,-0.014009075311321794,-0.0064094817524244325,stress,46.8,44.84,1.0437109723461193,3.92,,0.39
2020-04-06 13:30:00,0.0091274069383351,0.00889949328638358,0.00775817015724273,stress,45.24,43.09,1.049895567417034,3.91,,0.4
2020-04-07 13:30:00,0.0140604899962485,0.010708503458121002,0.009549047598543924,stress,46.7,43.42,1.0755412252418242,3.79,,0.47
2020-04-08 13:30:00,0.0122105864863858,0.010953477910353723,0.0073691745251916185,stress,43.35,41.59,1.0423178648713634,3.75,,0.5
2020-04-09 13:30:00,0.0041197734756104,4.261939948269327e-05,-0.015335951530687524,stress,41.67,40.61,1.0261019453336617,3.61,,0.5
2020-04-13 13:30:00,-0.0103045886369822,,,stress,41.17,39.97,1.0300225168876658,3.41,,0.51
2020-04-14 13:30:00,-0.0080008399642421,-0.009567684561936862,-0.006523363182222234,stress,37.76,36.46,1.0356555128908391,3.36,,0.53
2020-04-15 13:30:00,0.0069537058163136,0.0071037572295628675,0.014170621349082521,stress,40.84,39.28,1.039714867617108,3.33,,0.43
2020-04-16 13:30:00,-0.0067156243098362,-0.007989347595907144,-0.0038482793572005474,stress,40.11,39.21,1.0229533282325938,3.28,,0.41
2020-04-17 13:30:00,-0.0144919021593023,-0.01498685310836032,-0.019376260082763583,stress,38.15,37.28,1.0233369098712446,3.27,,0.45
2020-04-20 13:30:00,-0.0187928249228769,-0.018797254549189665,-0.02271127155976507,stress,43.83,40.97,1.0698071759824261,3.28,,0.43
2020-04-21 13:30:00,-0.0021514750282913,-0.0015742790856158075,-0.002984020605319851,stress,45.41,43.28,1.0492144177449167,3.29,,0.38
2020-04-22 13:30:00,-0.0030680384805483,-0.0029628236021503013,-0.00037427417426396997,stress,41.98,40.92,1.0259042033235581,3.3,,0.41
2020-04-23 13:30:00,0.0067204093611007,0.005881321405088827,0.002693254766243762,stress,41.38,40.86,1.0127263827704358,3.26,,0.39
2020-04-24 13:30:00,-0.0055632141565939,-0.005594533159865705,-0.0060178766154381415,stress,35.93,37.81,0.9502777043110288,3.25,,0.38
2020-04-27 13:30:00,0.0148369974897674,0.014402831458567852,0.008647857604852708,stress,33.29,35.33,0.9422587036512878,3.24,,0.43
2020-04-28 13:30:00,0.0060910105125164,0.0064506068134124765,0.005225198320194842,stress,33.57,35.37,0.9491094147582698,3.25,,0.42
2020-04-29 13:30:00,0.0151420227983909,0.01486547461166708,0.008390970649480963,stress,31.23,33.33,0.936993699369937,3.24,,0.43
