Date,AAPL,AMZN,GOOGL,MAGS,META,MSFT,NVDA,QQQ,SMH,SPMO,SPY,TSLA,VOO
2023-06-15,183.28025817871094,127.11000061035156,123.99053955078125,29.383480072021484,279.3765869140625,339.4148864746094,42.570072174072266,363.407470703125,152.40261840820312,53.84253692626953,424.8221740722656,255.89999389648438,389.5532531738281
2023-06-16,182.20626831054688,125.48999786376953,122.44425964355469,29.069978713989258,278.5538330078125,333.78887939453125,42.60899353027344,361.12054443359375,151.3174285888672,53.71635055541992,423.37518310546875,260.5400085449219,388.11669921875
2023-06-20,182.29493713378906,125.77999877929688,122.0180435180664,29.013511657714844,281.8548278808594,329.6156005859375,43.72282409667969,360.60357666015625,150.78468322753906,53.306610107421875,421.1785888671875,274.45001220703125,386.3257751464844
2023-06-21,181.26036071777344,124.83000183105469,119.49044799804688,28.72142791748047,279.1882629394531,325.2376708984375,42.961307525634766,355.68939208984375,147.33175659179688,53.609046936035156,419.0205383300781,259.4599914550781,384.2091979980469
2023-06-22,184.2557373046875,130.14999389648438,122.06759643554688,29.383480072021484,282.40008544921875,331.2342529296875,42.941349029541016,359.8861389160156,148.0618133544922,53.6285514831543,420.53314208984375,264.6099853515625,385.6075134277344
2023-06-23,183.9404296875,129.3300018310547,121.26470947265625,29.276384353637695,286.2165222167969,326.6612548828125,42.12693405151367,356.3184509277344,145.54608154296875,53.37489318847656,417.3539123535156,256.6000061035156,382.7151184082031
2023-06-26,182.55113220214844,127.33000183105469,117.29986572265625,28.653276443481445,276.0458984375,320.40142822265625,40.55299377441406,351.5418395996094,144.875244140625,53.5309944152832,415.6487121582031,241.0500030517578,381.13494873046875
2023-06-27,185.30020141601562,129.17999267578125,117.28996276855469,28.994041442871094,284.5511474609375,326.2225036621094,41.79458236694336,357.586181640625,149.47256469726562,53.70659637451172,420.20556640625,250.2100067138672,385.35845947265625
2023-06-28,186.47271728515625,129.0399932861328,119.12370300292969,29.101133346557617,282.80657958984375,327.47052001953125,41.03705596923828,358.2840270996094,148.12098693847656,53.63831329345703,420.41748046875,256.239990234375,385.5307922363281
2023-06-29,186.80770874023438,127.9000015258789,118.05318450927734,28.906414031982422,279.0792236328125,326.6905517578125,40.74263000488281,357.5665588378906,147.90394592285156,54.11635208129883,422.0745849609375,257.5,387.0077209472656
2023-06-30,191.12342834472656,130.36000061035156,118.64791870117188,29.451635360717773,284.4818420410156,332.04351806640625,42.219757080078125,363.0803527832031,150.20262145996094,54.57489013671875,427.0552978515625,261.7699890136719,391.5939636230469
2023-07-03,189.6356201171875,130.22000122070312,118.84616088867188,29.354272842407227,283.5301513671875,329.5571594238281,42.330528259277344,363.9354553222656,151.53448486328125,54.594383239746094,427.5466613769531,279.82000732421875,392.343994140625
2023-07-05,188.52220153808594,130.3800048828125,120.6799087524414,29.597675323486328,291.80743408203125,329.713134765625,42.23472213745117,363.9255676269531,148.6734619140625,54.36024475097656,426.9107666015625,282.4800109863281,391.468994140625
2023-07-06,188.9951629638672,128.36000061035156,119.0543212890625,29.46137237548828,289.44818115234375,332.7553405761719,42.02113723754883,361.1539611816406,146.9075469970703,53.784645080566406,423.56781005859375,276.5400085449219,388.27685546875
2023-07-07,187.88174438476562,129.77999877929688,118.42986297607422,29.400033950805664,288.00091552734375,328.8063659667969,42.42036056518555,359.95489501953125,147.045654296875,53.599281311035156,422.4984130859375,274.42999267578125,387.37310791015625
2023-07-10,185.8421173095703,127.12999725341797,115.42648315429688,28.906414031982422,291.5398254394531,323.5508117675781,42.097991943359375,360.07281494140625,149.1272735595703,53.979766845703125,423.56781005859375,269.6099853515625,388.4114685058594
2023-07-11,185.31988525390625,128.77999877929688,116.11041259765625,29.140079498291016,295.693359375,324.1748352050781,42.32254409790039,361.851806640625,149.28512573242188,54.33097457885742,426.265380859375,269.7900085449219,390.9017028808594
2023-07-12,186.98509216308594,130.8000030517578,117.88469696044922,29.6463565826416,306.64715576171875,328.7868957519531,43.81663513183594,366.42205810546875,152.42236328125,54.30171203613281,429.695068359375,271.989990234375,393.97845458984375
2023-07-13,187.74378967285156,134.3000030517578,123.44538116455078,30.376562118530273,310.6817321777344,334.1106262207031,45.88760757446289,372.6434020996094,156.08248901367188,54.07732391357422,433.1054992675781,277.8999938964844,397.1898193359375
2023-07-14,187.89158630371094,134.67999267578125,124.31764221191406,30.27920150756836,306.18121337890625,336.62628173828125,45.38059616088867,372.564697265625,154.7900848388672,53.916351318359375,432.8357238769531,281.3800048828125,396.8725891113281
2023-07-17,191.1431427001953,133.55999755859375,123.55441284179688,30.3668270111084,307.916015625,337.1041259765625,46.370662689208984,376.0439453125,157.67083740234375,54.0187873840332,434.338623046875,290.3800048828125,398.25714111328125
2023-07-18,190.88697814941406,132.8300018310547,122.6722412109375,30.532339096069336,309.3335876464844,350.520751953125,47.40165710449219,379.1202697753906,158.1049041748047,54.30171203613281,437.56597900390625,293.3399963378906,401.2762145996094
2023-07-19,192.2368927001953,135.36000061035156,120.95743560791016,30.707590103149414,313.2590637207031,346.22076416015625,46.98546600341797,379.0318603515625,156.447509765625,54.4870719909668,438.5390319824219,291.260009765625,402.1415100097656
2023-07-20,190.2957763671875,129.9600067138672,118.15231323242188,29.807973861694336,299.88653564453125,338.21563720703125,45.43149185180664,370.2944030761719,150.91293334960938,55.26755905151367,435.6295471191406,262.8999938964844,399.5166015625
2023-07-21,189.12327575683594,130.0,118.96510314941406,29.568466186523438,291.6984558105469,335.1929016113281,44.22285079956055,369.18377685546875,151.72190856933594,55.490966796875,435.6295471191406,260.0199890136719,399.56475830078125
2023-07-24,189.92135620117188,128.8000030517578,120.46183776855469,29.62688446044922,289.07147216796875,336.49951171875,44.52526092529297,369.77349853515625,151.85015869140625,55.61486053466797,437.5756530761719,269.05999755859375,401.2569580078125
2023-07-25,190.7786102294922,129.1300048828125,121.13585662841797,29.88975715637207,291.90655517578125,342.22308349609375,45.590179443359375,372.27972412109375,154.2869415283203,55.63633346557617,438.7702331542969,265.2799987792969,402.4394836425781
2023-07-26,191.64564514160156,128.14999389648438,128.13381958007812,29.94817352294922,295.9709167480469,329.3426208496094,45.36362075805664,371.0413513183594,152.5999298095703,55.482181549072266,438.8376770019531,264.3500061035156,402.5356750488281
2023-07-27,190.3844451904297,128.25,128.2626495361328,30.19157600402832,308.9965515136719,322.468505859375,45.81075668334961,370.15673828125,155.34255981445312,55.16901397705078,435.9281921386719,255.7100067138672,399.80511474609375
2023-07-28,192.95619201660156,132.2100067138672,131.41470336914062,30.965595245361328,322.64666748046875,329.9277038574219,46.65910339355469,376.8990783691406,158.3416748046875,55.325111389160156,440.1961364746094,266.44000244140625,403.6990661621094
2023-07-31,193.56704711914062,133.67999267578125,131.55349731445312,30.795211791992188,315.8265075683594,327.538818359375,46.63813781738281,377.0956115722656,158.46006774902344,55.53487014770508,441.0342712402344,267.42999267578125,404.47796630859375
2023-08-01,192.73939514160156,131.69000244140625,130.39378356933594,30.76600456237793,319.9007263183594,327.94830322265625,46.41657257080078,376.2208557128906,158.37127685546875,55.495845794677734,439.77215576171875,261.07000732421875,403.2279968261719
2023-08-02,189.7538604736328,128.2100067138672,127.25164031982422,30.06500816345215,311.5738830566406,319.3288879394531,44.182926177978516,367.965087890625,152.5604705810547,55.345603942871094,433.6546630859375,254.11000061035156,397.6417541503906
2023-08-03,188.36456298828125,128.91000366210938,127.32102966308594,30.040666580200195,310.46368408203125,318.5097961425781,44.428443908691406,367.3753356933594,152.1165313720703,55.33584213256836,432.41180419921875,259.32000732421875,396.5168151855469
2023-08-04,179.3192596435547,139.57000732421875,126.98400115966797,30.094215393066406,308.02508544921875,319.60186767578125,44.5931282043457,365.6553649902344,152.17572021484375,55.11145782470703,430.45611572265625,253.86000061035156,394.5745849609375
2023-08-07,176.225341796875,142.22000122070312,130.37391662597656,30.454450607299805,313.80426025390625,321.87371826171875,45.32869338989258,368.7513427734375,153.81341552734375,55.6187629699707,434.21337890625,251.4499969482422,398.13201904296875
2023-08-08,177.16139221191406,139.94000244140625,130.24510192871094,30.19157600402832,309.91845703125,317.9150390625,44.5771598815918,365.6159973144531,151.2779541015625,56.38949203491211,432.3251037597656,249.6999969482422,396.41107177734375
